# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_sitting_static.bag'
# timestamp tx ty tz qx qy qz qw
1341845697.4722 -0.6751 -3.0053 1.4306 -0.7776 -0.0041 0.0155 0.6286
1341845697.4822 -0.6750 -3.0053 1.4305 -0.7777 -0.0042 0.0153 0.6285
1341845697.4921 -0.6746 -3.0051 1.4307 -0.7773 -0.0056 0.0144 0.6289
1341845697.5021 -0.6745 -3.0049 1.4306 -0.7775 -0.0056 0.0145 0.6287
1341845697.5122 -0.6745 -3.0049 1.4307 -0.7772 -0.0054 0.0143 0.6290
1341845697.5222 -0.6743 -3.0049 1.4308 -0.7773 -0.0058 0.0143 0.6289
1341845697.5321 -0.6742 -3.0050 1.4307 -0.7776 -0.0060 0.0143 0.6285
1341845697.5421 -0.6740 -3.0049 1.4308 -0.7776 -0.0061 0.0143 0.6286
1341845697.5521 -0.6740 -3.0048 1.4308 -0.7772 -0.0061 0.0146 0.6290
1341845697.5622 -0.6740 -3.0048 1.4308 -0.7772 -0.0062 0.0150 0.6290
1341845697.5721 -0.6742 -3.0050 1.4307 -0.7773 -0.0048 0.0160 0.6289
1341845697.5827 -0.6741 -3.0049 1.4306 -0.7773 -0.0048 0.0162 0.6289
1341845697.5921 -0.6740 -3.0049 1.4306 -0.7773 -0.0047 0.0166 0.6289
1341845697.6022 -0.6739 -3.0047 1.4306 -0.7772 -0.0048 0.0170 0.6290
1341845697.6128 -0.6739 -3.0047 1.4304 -0.7772 -0.0047 0.0172 0.6290
1341845697.6221 -0.6738 -3.0047 1.4304 -0.7774 -0.0048 0.0173 0.6287
1341845697.6321 -0.6737 -3.0046 1.4304 -0.7774 -0.0049 0.0175 0.6287
1341845697.6421 -0.6736 -3.0046 1.4304 -0.7776 -0.0049 0.0175 0.6285
1341845697.6522 -0.6736 -3.0045 1.4304 -0.7774 -0.0049 0.0176 0.6287
1341845697.6622 -0.6735 -3.0045 1.4304 -0.7775 -0.0047 0.0177 0.6286
1341845697.6721 -0.6735 -3.0045 1.4304 -0.7775 -0.0047 0.0177 0.6286
1341845697.6822 -0.6734 -3.0045 1.4303 -0.7775 -0.0046 0.0176 0.6286
1341845697.6921 -0.6734 -3.0045 1.4302 -0.7776 -0.0045 0.0176 0.6285
1341845697.7022 -0.6733 -3.0043 1.4301 -0.7777 -0.0045 0.0174 0.6284
1341845697.7125 -0.6733 -3.0042 1.4300 -0.7778 -0.0045 0.0173 0.6283
1341845697.7221 -0.6732 -3.0042 1.4300 -0.7780 -0.0045 0.0174 0.6280
1341845697.7322 -0.6731 -3.0042 1.4298 -0.7779 -0.0045 0.0176 0.6281
1341845697.7422 -0.6730 -3.0042 1.4298 -0.7780 -0.0044 0.0179 0.6280
1341845697.7522 -0.6730 -3.0042 1.4297 -0.7780 -0.0043 0.0181 0.6280
1341845697.7622 -0.6730 -3.0041 1.4297 -0.7778 -0.0042 0.0185 0.6282
1341845697.7722 -0.6730 -3.0042 1.4296 -0.7779 -0.0042 0.0187 0.6281
1341845697.7822 -0.6729 -3.0041 1.4296 -0.7780 -0.0041 0.0189 0.6279
1341845697.7921 -0.6729 -3.0041 1.4295 -0.7784 -0.0042 0.0187 0.6274
1341845697.8021 -0.6728 -3.0042 1.4295 -0.7789 -0.0041 0.0186 0.6268
1341845697.8122 -0.6728 -3.0040 1.4292 -0.7786 -0.0041 0.0185 0.6273
1341845697.8221 -0.6726 -3.0041 1.4292 -0.7791 -0.0039 0.0182 0.6266
1341845697.8321 -0.6727 -3.0039 1.4290 -0.7793 -0.0039 0.0180 0.6263
1341845697.8421 -0.6726 -3.0037 1.4288 -0.7795 -0.0040 0.0177 0.6261
1341845697.8521 -0.6725 -3.0038 1.4286 -0.7798 -0.0040 0.0174 0.6257
1341845697.8621 -0.6725 -3.0037 1.4286 -0.7798 -0.0040 0.0176 0.6257
1341845697.8722 -0.6725 -3.0038 1.4286 -0.7799 -0.0041 0.0178 0.6256
1341845697.8830 -0.6724 -3.0038 1.4285 -0.7800 -0.0042 0.0179 0.6255
1341845697.8921 -0.6724 -3.0038 1.4285 -0.7800 -0.0041 0.0181 0.6255
1341845697.9022 -0.6724 -3.0038 1.4285 -0.7800 -0.0041 0.0181 0.6255
1341845697.9122 -0.6724 -3.0038 1.4283 -0.7802 -0.0045 0.0180 0.6253
1341845697.9221 -0.6724 -3.0038 1.4282 -0.7804 -0.0045 0.0179 0.6250
1341845697.9322 -0.6724 -3.0038 1.4281 -0.7805 -0.0048 0.0176 0.6249
1341845697.9423 -0.6724 -3.0041 1.4277 -0.7814 -0.0063 0.0169 0.6238
1341845697.9522 -0.6723 -3.0041 1.4276 -0.7815 -0.0065 0.0169 0.6236
1341845697.9622 -0.6723 -3.0041 1.4275 -0.7818 -0.0066 0.0168 0.6232
1341845697.9722 -0.6724 -3.0041 1.4275 -0.7817 -0.0067 0.0168 0.6234
1341845697.9822 -0.6723 -3.0040 1.4274 -0.7817 -0.0067 0.0167 0.6234
1341845697.9922 -0.6724 -3.0040 1.4274 -0.7816 -0.0067 0.0166 0.6235
1341845698.0021 -0.6723 -3.0041 1.4275 -0.7815 -0.0067 0.0165 0.6237
1341845698.0122 -0.6723 -3.0041 1.4275 -0.7817 -0.0068 0.0164 0.6234
1341845698.0221 -0.6723 -3.0041 1.4275 -0.7815 -0.0068 0.0165 0.6237
1341845698.0321 -0.6723 -3.0040 1.4275 -0.7811 -0.0068 0.0163 0.6242
1341845698.0422 -0.6723 -3.0040 1.4275 -0.7812 -0.0069 0.0163 0.6241
1341845698.0528 -0.6722 -3.0040 1.4274 -0.7814 -0.0073 0.0163 0.6237
1341845698.0621 -0.6722 -3.0040 1.4273 -0.7813 -0.0073 0.0164 0.6239
1341845698.0721 -0.6721 -3.0041 1.4274 -0.7817 -0.0075 0.0166 0.6234
1341845698.0822 -0.6721 -3.0041 1.4275 -0.7816 -0.0076 0.0167 0.6235
1341845698.0921 -0.6721 -3.0042 1.4276 -0.7815 -0.0077 0.0169 0.6237
1341845698.1021 -0.6721 -3.0042 1.4276 -0.7816 -0.0077 0.0171 0.6235
1341845698.1122 -0.6721 -3.0041 1.4276 -0.7812 -0.0078 0.0170 0.6240
1341845698.1222 -0.6721 -3.0042 1.4276 -0.7812 -0.0080 0.0170 0.6240
1341845698.1322 -0.6721 -3.0042 1.4275 -0.7812 -0.0081 0.0169 0.6240
1341845698.1422 -0.6721 -3.0042 1.4275 -0.7810 -0.0083 0.0169 0.6242
1341845698.1521 -0.6720 -3.0041 1.4276 -0.7809 -0.0085 0.0168 0.6244
1341845698.1621 -0.6720 -3.0041 1.4275 -0.7809 -0.0086 0.0168 0.6243
1341845698.1721 -0.6719 -3.0041 1.4275 -0.7810 -0.0088 0.0164 0.6243
1341845698.1822 -0.6718 -3.0041 1.4275 -0.7811 -0.0089 0.0164 0.6241
1341845698.1921 -0.6718 -3.0040 1.4274 -0.7811 -0.0092 0.0165 0.6242
1341845698.2024 -0.6717 -3.0041 1.4274 -0.7809 -0.0094 0.0166 0.6243
1341845698.2122 -0.6717 -3.0041 1.4274 -0.7807 -0.0095 0.0169 0.6246
1341845698.2223 -0.6716 -3.0042 1.4275 -0.7807 -0.0099 0.0173 0.6246
1341845698.2321 -0.6716 -3.0042 1.4276 -0.7803 -0.0102 0.0177 0.6251
1341845698.2421 -0.6715 -3.0042 1.4276 -0.7802 -0.0103 0.0177 0.6252
1341845698.2531 -0.6714 -3.0041 1.4276 -0.7804 -0.0103 0.0178 0.6250
1341845698.2621 -0.6714 -3.0041 1.4275 -0.7811 -0.0106 0.0179 0.6241
1341845698.2722 -0.6714 -3.0041 1.4274 -0.7813 -0.0104 0.0180 0.6238
1341845698.2821 -0.6714 -3.0042 1.4274 -0.7819 -0.0108 0.0179 0.6231
1341845698.2948 -0.6714 -3.0042 1.4275 -0.7817 -0.0109 0.0179 0.6233
1341845698.3023 -0.6713 -3.0042 1.4275 -0.7817 -0.0111 0.0178 0.6234
1341845698.3123 -0.6713 -3.0042 1.4275 -0.7813 -0.0113 0.0175 0.6238
1341845698.3223 -0.6712 -3.0042 1.4275 -0.7813 -0.0115 0.0173 0.6238
1341845698.3321 -0.6714 -3.0044 1.4274 -0.7813 -0.0119 0.0174 0.6237
1341845698.3421 -0.6713 -3.0044 1.4274 -0.7813 -0.0118 0.0173 0.6238
1341845698.3522 -0.6712 -3.0044 1.4273 -0.7810 -0.0121 0.0174 0.6242
1341845698.3621 -0.6710 -3.0043 1.4273 -0.7810 -0.0120 0.0172 0.6242
1341845698.3724 -0.6709 -3.0044 1.4272 -0.7812 -0.0123 0.0173 0.6240
1341845698.3822 -0.6709 -3.0044 1.4271 -0.7812 -0.0124 0.0176 0.6239
1341845698.3921 -0.6708 -3.0044 1.4270 -0.7810 -0.0127 0.0182 0.6242
1341845698.4044 -0.6707 -3.0044 1.4268 -0.7810 -0.0128 0.0185 0.6241
1341845698.4121 -0.6706 -3.0044 1.4267 -0.7807 -0.0132 0.0192 0.6244
1341845698.4222 -0.6705 -3.0045 1.4267 -0.7808 -0.0133 0.0197 0.6243
1341845698.4321 -0.6705 -3.0046 1.4267 -0.7807 -0.0134 0.0203 0.6245
1341845698.4422 -0.6705 -3.0046 1.4266 -0.7805 -0.0134 0.0208 0.6247
1341845698.4547 -0.6704 -3.0047 1.4265 -0.7804 -0.0137 0.0212 0.6248
1341845698.4621 -0.6703 -3.0047 1.4264 -0.7802 -0.0139 0.0216 0.6250
1341845698.4721 -0.6700 -3.0046 1.4265 -0.7801 -0.0156 0.0213 0.6250
1341845698.4822 -0.6699 -3.0045 1.4265 -0.7800 -0.0157 0.0213 0.6253
1341845698.4921 -0.6699 -3.0047 1.4264 -0.7801 -0.0160 0.0214 0.6251
1341845698.5021 -0.6699 -3.0047 1.4263 -0.7802 -0.0162 0.0214 0.6249
1341845698.5122 -0.6698 -3.0047 1.4262 -0.7801 -0.0166 0.0215 0.6251
1341845698.5265 -0.6697 -3.0047 1.4262 -0.7800 -0.0169 0.0213 0.6252
1341845698.5321 -0.6698 -3.0048 1.4262 -0.7798 -0.0173 0.0214 0.6255
1341845698.5421 -0.6701 -3.0051 1.4259 -0.7801 -0.0164 0.0220 0.6251
1341845698.5521 -0.6701 -3.0051 1.4260 -0.7798 -0.0168 0.0219 0.6254
1341845698.5622 -0.6700 -3.0048 1.4263 -0.7787 -0.0160 0.0223 0.6268
1341845698.5722 -0.6700 -3.0048 1.4263 -0.7785 -0.0163 0.0221 0.6271
1341845698.5822 -0.6696 -3.0045 1.4266 -0.7780 -0.0180 0.0214 0.6277
1341845698.5921 -0.6697 -3.0046 1.4265 -0.7781 -0.0181 0.0213 0.6275
1341845698.6028 -0.6695 -3.0046 1.4266 -0.7781 -0.0185 0.0210 0.6275
1341845698.6122 -0.6695 -3.0046 1.4266 -0.7781 -0.0186 0.0210 0.6275
1341845698.6221 -0.6695 -3.0045 1.4267 -0.7778 -0.0188 0.0211 0.6279
1341845698.6321 -0.6695 -3.0046 1.4267 -0.7779 -0.0189 0.0211 0.6278
1341845698.6421 -0.6695 -3.0045 1.4266 -0.7775 -0.0189 0.0212 0.6282
1341845698.6522 -0.6694 -3.0046 1.4268 -0.7775 -0.0191 0.0213 0.6283
1341845698.6621 -0.6693 -3.0046 1.4269 -0.7773 -0.0192 0.0212 0.6285
1341845698.6721 -0.6693 -3.0046 1.4269 -0.7772 -0.0193 0.0212 0.6287
1341845698.6822 -0.6692 -3.0046 1.4270 -0.7771 -0.0195 0.0213 0.6288
1341845698.6921 -0.6692 -3.0046 1.4269 -0.7768 -0.0194 0.0213 0.6291
1341845698.7022 -0.6691 -3.0045 1.4270 -0.7771 -0.0193 0.0211 0.6288
1341845698.7122 -0.6691 -3.0045 1.4269 -0.7773 -0.0193 0.0211 0.6285
1341845698.7221 -0.6691 -3.0044 1.4269 -0.7773 -0.0191 0.0213 0.6285
1341845698.7322 -0.6690 -3.0045 1.4269 -0.7776 -0.0191 0.0209 0.6281
1341845698.7421 -0.6689 -3.0044 1.4270 -0.7775 -0.0189 0.0211 0.6282
1341845698.7522 -0.6688 -3.0044 1.4270 -0.7775 -0.0188 0.0211 0.6282
1341845698.7622 -0.6688 -3.0044 1.4270 -0.7776 -0.0187 0.0212 0.6282
1341845698.7721 -0.6688 -3.0043 1.4270 -0.7774 -0.0185 0.0212 0.6283
1341845698.7833 -0.6688 -3.0043 1.4270 -0.7776 -0.0184 0.0213 0.6282
1341845698.7921 -0.6686 -3.0043 1.4269 -0.7778 -0.0185 0.0213 0.6278
1341845698.8022 -0.6685 -3.0042 1.4269 -0.7778 -0.0183 0.0213 0.6278
1341845698.8121 -0.6685 -3.0042 1.4268 -0.7781 -0.0184 0.0213 0.6275
1341845698.8221 -0.6684 -3.0041 1.4267 -0.7781 -0.0185 0.0212 0.6275
1341845698.8321 -0.6684 -3.0041 1.4267 -0.7786 -0.0185 0.0210 0.6268
1341845698.8421 -0.6683 -3.0040 1.4266 -0.7787 -0.0186 0.0210 0.6268
1341845698.8522 -0.6683 -3.0040 1.4266 -0.7791 -0.0187 0.0210 0.6263
1341845698.8622 -0.6686 -3.0041 1.4264 -0.7791 -0.0174 0.0216 0.6263
1341845698.8732 -0.6686 -3.0042 1.4263 -0.7792 -0.0175 0.0216 0.6261
1341845698.8823 -0.6686 -3.0041 1.4263 -0.7792 -0.0175 0.0218 0.6261
1341845698.8922 -0.6686 -3.0041 1.4261 -0.7792 -0.0176 0.0218 0.6262
1341845698.9022 -0.6685 -3.0041 1.4261 -0.7793 -0.0177 0.0216 0.6260
1341845698.9121 -0.6686 -3.0041 1.4261 -0.7794 -0.0175 0.0215 0.6259
1341845698.9226 -0.6686 -3.0041 1.4261 -0.7797 -0.0174 0.0213 0.6255
1341845698.9322 -0.6681 -3.0040 1.4263 -0.7798 -0.0188 0.0203 0.6255
1341845698.9422 -0.6681 -3.0039 1.4262 -0.7798 -0.0188 0.0203 0.6254
1341845698.9522 -0.6681 -3.0039 1.4262 -0.7796 -0.0187 0.0201 0.6256
1341845698.9621 -0.6681 -3.0038 1.4262 -0.7796 -0.0186 0.0203 0.6257
1341845698.9721 -0.6681 -3.0039 1.4261 -0.7800 -0.0187 0.0203 0.6252
1341845698.9822 -0.6680 -3.0039 1.4262 -0.7803 -0.0186 0.0203 0.6248
1341845698.9924 -0.6680 -3.0039 1.4261 -0.7802 -0.0186 0.0205 0.6249
1341845699.0022 -0.6682 -3.0042 1.4258 -0.7808 -0.0172 0.0214 0.6242
1341845699.0121 -0.6682 -3.0042 1.4258 -0.7810 -0.0174 0.0216 0.6239
1341845699.0221 -0.6682 -3.0042 1.4257 -0.7814 -0.0172 0.0220 0.6234
1341845699.0321 -0.6682 -3.0042 1.4257 -0.7816 -0.0171 0.0221 0.6232
1341845699.0422 -0.6682 -3.0041 1.4256 -0.7816 -0.0167 0.0221 0.6231
1341845699.0521 -0.6682 -3.0042 1.4255 -0.7820 -0.0169 0.0221 0.6227
1341845699.0622 -0.6681 -3.0041 1.4254 -0.7820 -0.0167 0.0220 0.6227
1341845699.0722 -0.6681 -3.0042 1.4253 -0.7825 -0.0167 0.0221 0.6220
1341845699.0822 -0.6680 -3.0043 1.4252 -0.7831 -0.0169 0.0219 0.6213
1341845699.0922 -0.6680 -3.0043 1.4251 -0.7835 -0.0169 0.0218 0.6208
1341845699.1022 -0.6679 -3.0043 1.4249 -0.7838 -0.0170 0.0219 0.6204
1341845699.1122 -0.6680 -3.0044 1.4248 -0.7840 -0.0171 0.0218 0.6201
1341845699.1221 -0.6679 -3.0045 1.4246 -0.7845 -0.0173 0.0219 0.6195
1341845699.1322 -0.6679 -3.0045 1.4244 -0.7847 -0.0172 0.0217 0.6193
1341845699.1421 -0.6678 -3.0045 1.4242 -0.7849 -0.0173 0.0216 0.6190
1341845699.1521 -0.6679 -3.0044 1.4240 -0.7848 -0.0171 0.0214 0.6191
1341845699.1621 -0.6678 -3.0045 1.4239 -0.7853 -0.0172 0.0212 0.6185
1341845699.1722 -0.6678 -3.0044 1.4236 -0.7854 -0.0172 0.0210 0.6185
1341845699.1822 -0.6681 -3.0047 1.4231 -0.7864 -0.0172 0.0211 0.6171
1341845699.1921 -0.6680 -3.0047 1.4229 -0.7866 -0.0173 0.0206 0.6168
1341845699.2021 -0.6681 -3.0046 1.4227 -0.7866 -0.0172 0.0205 0.6168
1341845699.2121 -0.6681 -3.0047 1.4225 -0.7869 -0.0172 0.0205 0.6165
1341845699.2221 -0.6680 -3.0047 1.4223 -0.7870 -0.0172 0.0205 0.6163
1341845699.2321 -0.6681 -3.0050 1.4218 -0.7880 -0.0182 0.0203 0.6151
1341845699.2445 -0.6681 -3.0050 1.4216 -0.7880 -0.0182 0.0205 0.6151
1341845699.2522 -0.6681 -3.0050 1.4215 -0.7878 -0.0184 0.0207 0.6153
1341845699.2621 -0.6680 -3.0051 1.4214 -0.7878 -0.0185 0.0210 0.6154
1341845699.2721 -0.6680 -3.0051 1.4212 -0.7874 -0.0186 0.0215 0.6158
1341845699.2821 -0.6680 -3.0051 1.4213 -0.7870 -0.0186 0.0222 0.6163
1341845699.2921 -0.6680 -3.0052 1.4213 -0.7870 -0.0187 0.0225 0.6162
1341845699.3021 -0.6680 -3.0051 1.4211 -0.7867 -0.0187 0.0229 0.6167
1341845699.3121 -0.6679 -3.0051 1.4211 -0.7865 -0.0186 0.0232 0.6168
1341845699.3224 -0.6679 -3.0051 1.4211 -0.7865 -0.0186 0.0238 0.6169
1341845699.3321 -0.6679 -3.0051 1.4211 -0.7866 -0.0186 0.0239 0.6167
1341845699.3421 -0.6678 -3.0050 1.4210 -0.7864 -0.0186 0.0245 0.6169
1341845699.3521 -0.6678 -3.0050 1.4211 -0.7866 -0.0185 0.0244 0.6167
1341845699.3621 -0.6678 -3.0049 1.4211 -0.7865 -0.0188 0.0245 0.6168
1341845699.3721 -0.6678 -3.0049 1.4211 -0.7864 -0.0188 0.0243 0.6170
1341845699.3821 -0.6677 -3.0048 1.4210 -0.7864 -0.0190 0.0244 0.6170
1341845699.3921 -0.6677 -3.0049 1.4211 -0.7865 -0.0191 0.0240 0.6168
1341845699.4021 -0.6677 -3.0048 1.4212 -0.7860 -0.0192 0.0239 0.6174
1341845699.4121 -0.6676 -3.0049 1.4212 -0.7861 -0.0192 0.0234 0.6173
1341845699.4223 -0.6676 -3.0048 1.4213 -0.7859 -0.0196 0.0232 0.6176
1341845699.4321 -0.6676 -3.0048 1.4214 -0.7860 -0.0196 0.0228 0.6175
1341845699.4421 -0.6676 -3.0048 1.4215 -0.7861 -0.0196 0.0223 0.6173
1341845699.4521 -0.6676 -3.0046 1.4215 -0.7862 -0.0198 0.0219 0.6173
1341845699.4621 -0.6675 -3.0046 1.4216 -0.7864 -0.0201 0.0215 0.6171
1341845699.4722 -0.6674 -3.0046 1.4216 -0.7865 -0.0199 0.0212 0.6170
1341845699.4825 -0.6674 -3.0046 1.4217 -0.7866 -0.0199 0.0210 0.6168
1341845699.4921 -0.6673 -3.0045 1.4217 -0.7865 -0.0198 0.0210 0.6169
1341845699.5022 -0.6672 -3.0041 1.4222 -0.7856 -0.0187 0.0218 0.6181
1341845699.5121 -0.6672 -3.0042 1.4223 -0.7858 -0.0186 0.0223 0.6178
1341845699.5221 -0.6672 -3.0042 1.4225 -0.7856 -0.0186 0.0230 0.6180
1341845699.5321 -0.6667 -3.0041 1.4229 -0.7854 -0.0198 0.0222 0.6183
1341845699.5421 -0.6670 -3.0043 1.4228 -0.7855 -0.0182 0.0236 0.6182
1341845699.5526 -0.6670 -3.0043 1.4229 -0.7851 -0.0180 0.0238 0.6187
1341845699.5622 -0.6670 -3.0042 1.4230 -0.7849 -0.0178 0.0238 0.6190
1341845699.5723 -0.6671 -3.0043 1.4230 -0.7851 -0.0179 0.0238 0.6187
1341845699.5825 -0.6670 -3.0042 1.4231 -0.7851 -0.0177 0.0237 0.6187
1341845699.5921 -0.6670 -3.0041 1.4231 -0.7849 -0.0175 0.0233 0.6189
1341845699.6022 -0.6669 -3.0042 1.4230 -0.7851 -0.0175 0.0230 0.6187
1341845699.6121 -0.6669 -3.0041 1.4230 -0.7851 -0.0173 0.0224 0.6188
1341845699.6221 -0.6668 -3.0041 1.4231 -0.7852 -0.0172 0.0220 0.6186
1341845699.6321 -0.6668 -3.0040 1.4230 -0.7852 -0.0170 0.0217 0.6187
1341845699.6421 -0.6667 -3.0039 1.4230 -0.7853 -0.0167 0.0214 0.6186
1341845699.6521 -0.6667 -3.0040 1.4229 -0.7852 -0.0164 0.0212 0.6187
1341845699.6621 -0.6668 -3.0039 1.4230 -0.7850 -0.0159 0.0217 0.6190
1341845699.6722 -0.6667 -3.0040 1.4231 -0.7850 -0.0156 0.0218 0.6190
1341845699.6821 -0.6667 -3.0039 1.4230 -0.7844 -0.0154 0.0221 0.6196
1341845699.6921 -0.6667 -3.0039 1.4230 -0.7844 -0.0151 0.0225 0.6196
1341845699.7024 -0.6667 -3.0039 1.4229 -0.7848 -0.0149 0.0224 0.6192
1341845699.7121 -0.6666 -3.0039 1.4228 -0.7852 -0.0148 0.0223 0.6187
1341845699.7221 -0.6665 -3.0038 1.4227 -0.7858 -0.0147 0.0223 0.6179
1341845699.7321 -0.6663 -3.0037 1.4225 -0.7861 -0.0148 0.0221 0.6176
1341845699.7421 -0.6663 -3.0038 1.4226 -0.7865 -0.0148 0.0218 0.6171
1341845699.7522 -0.6662 -3.0038 1.4225 -0.7865 -0.0150 0.0217 0.6170
1341845699.7621 -0.6662 -3.0038 1.4224 -0.7867 -0.0150 0.0214 0.6168
1341845699.7721 -0.6660 -3.0037 1.4223 -0.7868 -0.0151 0.0211 0.6166
1341845699.7821 -0.6661 -3.0036 1.4222 -0.7864 -0.0150 0.0211 0.6171
1341845699.7922 -0.6659 -3.0042 1.4221 -0.7878 -0.0162 0.0211 0.6153
1341845699.8022 -0.6659 -3.0035 1.4221 -0.7867 -0.0150 0.0202 0.6168
1341845699.8122 -0.6658 -3.0034 1.4220 -0.7864 -0.0150 0.0198 0.6172
1341845699.8222 -0.6654 -3.0032 1.4222 -0.7863 -0.0161 0.0189 0.6173
1341845699.8321 -0.6653 -3.0032 1.4221 -0.7863 -0.0161 0.0190 0.6174
1341845699.8420 -0.6656 -3.0034 1.4218 -0.7865 -0.0149 0.0199 0.6170
1341845699.8522 -0.6655 -3.0034 1.4218 -0.7867 -0.0152 0.0200 0.6168
1341845699.8621 -0.6654 -3.0034 1.4218 -0.7868 -0.0152 0.0202 0.6167
1341845699.8721 -0.6653 -3.0033 1.4218 -0.7865 -0.0151 0.0205 0.6170
1341845699.8821 -0.6651 -3.0033 1.4219 -0.7865 -0.0149 0.0205 0.6171
1341845699.8921 -0.6650 -3.0034 1.4218 -0.7865 -0.0151 0.0205 0.6170
1341845699.9021 -0.6649 -3.0034 1.4218 -0.7864 -0.0151 0.0206 0.6172
1341845699.9121 -0.6648 -3.0033 1.4217 -0.7864 -0.0149 0.0202 0.6172
1341845699.9221 -0.6647 -3.0032 1.4218 -0.7863 -0.0147 0.0197 0.6174
1341845699.9321 -0.6646 -3.0031 1.4217 -0.7862 -0.0146 0.0197 0.6175
1341845699.9421 -0.6645 -3.0031 1.4218 -0.7857 -0.0146 0.0197 0.6181
1341845699.9521 -0.6640 -3.0029 1.4220 -0.7854 -0.0159 0.0191 0.6185
1341845699.9621 -0.6643 -3.0030 1.4219 -0.7855 -0.0143 0.0200 0.6184
1341845699.9721 -0.6642 -3.0030 1.4219 -0.7854 -0.0142 0.0202 0.6186
1341845699.9821 -0.6641 -3.0030 1.4219 -0.7852 -0.0140 0.0205 0.6187
1341845699.9921 -0.6641 -3.0029 1.4220 -0.7849 -0.0139 0.0208 0.6191
1341845700.0021 -0.6640 -3.0029 1.4221 -0.7848 -0.0137 0.0211 0.6193
1341845700.0121 -0.6638 -3.0028 1.4222 -0.7846 -0.0135 0.0211 0.6194
1341845700.0221 -0.6637 -3.0028 1.4223 -0.7844 -0.0135 0.0211 0.6198
1341845700.0321 -0.6636 -3.0028 1.4224 -0.7844 -0.0136 0.0211 0.6198
1341845700.0421 -0.6635 -3.0027 1.4224 -0.7842 -0.0136 0.0208 0.6200
1341845700.0521 -0.6634 -3.0026 1.4224 -0.7841 -0.0138 0.0205 0.6201
1341845700.0622 -0.6632 -3.0025 1.4224 -0.7840 -0.0140 0.0202 0.6203
1341845700.0722 -0.6630 -3.0025 1.4225 -0.7840 -0.0141 0.0198 0.6203
1341845700.0821 -0.6625 -3.0021 1.4228 -0.7835 -0.0156 0.0191 0.6209
1341845700.0921 -0.6623 -3.0023 1.4228 -0.7838 -0.0160 0.0187 0.6206
1341845700.1021 -0.6621 -3.0022 1.4229 -0.7838 -0.0161 0.0186 0.6205
1341845700.1121 -0.6620 -3.0020 1.4229 -0.7835 -0.0161 0.0189 0.6209
1341845700.1221 -0.6618 -3.0020 1.4229 -0.7835 -0.0162 0.0189 0.6209
1341845700.1321 -0.6620 -3.0022 1.4227 -0.7838 -0.0150 0.0196 0.6206
1341845700.1421 -0.6619 -3.0022 1.4228 -0.7838 -0.0151 0.0197 0.6205
1341845700.1521 -0.6617 -3.0022 1.4229 -0.7836 -0.0151 0.0198 0.6208
1341845700.1621 -0.6612 -3.0020 1.4231 -0.7831 -0.0166 0.0190 0.6214
1341845700.1720 -0.6611 -3.0019 1.4231 -0.7827 -0.0163 0.0185 0.6219
1341845700.1821 -0.6609 -3.0019 1.4231 -0.7829 -0.0163 0.0182 0.6217
1341845700.1945 -0.6608 -3.0019 1.4231 -0.7828 -0.0163 0.0181 0.6218
1341845700.2021 -0.6603 -3.0015 1.4234 -0.7823 -0.0160 0.0175 0.6224
1341845700.2121 -0.6602 -3.0015 1.4233 -0.7822 -0.0160 0.0174 0.6225
1341845700.2222 -0.6601 -3.0015 1.4233 -0.7822 -0.0159 0.0173 0.6226
1341845700.2321 -0.6598 -3.0015 1.4234 -0.7820 -0.0160 0.0173 0.6228
1341845700.2421 -0.6596 -3.0013 1.4233 -0.7819 -0.0157 0.0172 0.6230
1341845700.2521 -0.6595 -3.0013 1.4234 -0.7819 -0.0155 0.0173 0.6230
1341845700.2621 -0.6593 -3.0013 1.4233 -0.7822 -0.0153 0.0176 0.6226
1341845700.2721 -0.6591 -3.0012 1.4234 -0.7819 -0.0150 0.0177 0.6229
1341845700.2821 -0.6590 -3.0011 1.4233 -0.7820 -0.0147 0.0178 0.6229
1341845700.2923 -0.6587 -3.0012 1.4233 -0.7822 -0.0144 0.0178 0.6226
1341845700.3022 -0.6586 -3.0011 1.4233 -0.7824 -0.0143 0.0180 0.6224
1341845700.3122 -0.6584 -3.0013 1.4233 -0.7824 -0.0143 0.0182 0.6223
1341845700.3222 -0.6583 -3.0011 1.4234 -0.7822 -0.0142 0.0182 0.6226
1341845700.3321 -0.6582 -3.0011 1.4234 -0.7820 -0.0141 0.0182 0.6229
1341845700.3421 -0.6581 -3.0011 1.4234 -0.7820 -0.0140 0.0182 0.6228
1341845700.3520 -0.6580 -3.0010 1.4233 -0.7820 -0.0140 0.0179 0.6228
1341845700.3621 -0.6579 -3.0010 1.4231 -0.7822 -0.0141 0.0175 0.6227
1341845700.3721 -0.6579 -3.0013 1.4227 -0.7831 -0.0153 0.0166 0.6215
1341845700.3821 -0.6577 -3.0011 1.4226 -0.7833 -0.0154 0.0160 0.6213
1341845700.3922 -0.6576 -3.0011 1.4225 -0.7833 -0.0155 0.0157 0.6213
1341845700.4021 -0.6576 -3.0011 1.4224 -0.7835 -0.0157 0.0155 0.6211
1341845700.4121 -0.6575 -3.0010 1.4223 -0.7834 -0.0158 0.0154 0.6211
1341845700.4222 -0.6574 -3.0010 1.4221 -0.7834 -0.0159 0.0152 0.6211
